Year of Birth,Gender,Child's First Name
2013,MALE,Kevin
2013,MALE,King
2013,MALE,Kyle
2013,MALE,Kyrie
2013,MALE,Leon
2013,MALE,Levi
2013,MALE,Liam
2013,MALE,Logan
2013,MALE,Lucas
2013,MALE,Luke
2013,MALE,Major
2013,MALE,Malachi
2013,MALE,Malcolm
2013,MALE,Malik
2013,MALE,Mamadou
2013,MALE,Marcus
2013,MALE,Mason
2013,MALE,Matthew
2013,MALE,Maxwell
2013,MALE,Mekhi
2013,MALE,Messiah
2013,MALE,Micah
2013,MALE,Michael
2013,MALE,Mohamed
2013,MALE,Mouhamed
2013,MALE,Moussa
2013,MALE,Muhammad
2013,MALE,Musa
2013,MALE,Myles
2013,MALE,Nasir
2013,MALE,Nathan
2013,MALE,Nathaniel
2013,MALE,Nazir
2013,MALE,Nehemiah
2013,MALE,Nicholas
2013,MALE,Noah
2013,MALE,Noel
2013,MALE,Nolan
2013,MALE,Omar
2013,MALE,Oumar
2013,MALE,Ousmane
2013,MALE,Owen
2013,MALE,Patrick
2013,MALE,Paul
2013,MALE,Peyton
2013,MALE,Preston
2013,MALE,Prince
2013,MALE,Richard
2013,MALE,Riley
2013,MALE,Robert
2013,MALE,Ryan
2013,MALE,Samir
2013,MALE,Samuel
2013,MALE,Sean
2013,MALE,Sebastian
2013,MALE,Shane
2013,MALE,Shawn
2013,MALE,Sincere
2013,MALE,Skyler
2013,MALE,Stephen
2013,MALE,Taylor
2013,MALE,Timothy
2013,MALE,Travis
2013,MALE,Tristan
2013,MALE,Tyler
2013,MALE,William
2013,MALE,Xavier
2013,MALE,Zachariah
2013,MALE,Zachary
2013,MALE,Zaire
2013,MALE,Zayden
2013,MALE,Zion
2013,MALE,Aaron
2013,MALE,Abel
2013,MALE,Abraham
2013,MALE,Adam
2013,MALE,Adan
2013,MALE,Aden
2013,MALE,Adonis
2013,MALE,Adrian
2013,MALE,Adriel
2013,MALE,Aidan
2013,MALE,Aiden
2013,MALE,Alan
2013,MALE,Albert
2013,MALE,Alberto
2013,MALE,Alejandro
2013,MALE,Alex
2013,MALE,Alexander
2013,MALE,Alexis
2013,MALE,Alfredo
2013,MALE,Allan
2013,MALE,Alonso
2013,MALE,Amir
2013,MALE,Anderson
2013,MALE,Andre
2013,MALE,Andres
2013,MALE,Andrew
2013,MALE,Andy
2013,MALE,Angel
2013,MALE,Angelo
2013,MALE,Anthony
2013,MALE,Antonio
2013,MALE,Arian
2013,MALE,Ariel
2013,MALE,Armani
2013,MALE,Ashton
2013,MALE,Austin
2013,MALE,Avery
2013,MALE,Axel
2013,MALE,Ayden
2013,MALE,Benjamin
2013,MALE,Blake
2013,MALE,Bradley
2013,MALE,Brandon
2013,MALE,Brayan
2013,MALE,Brayden
2013,MALE,Brian
2013,MALE,Bruce
2013,MALE,Bryan
2013,MALE,Bryant
2013,MALE,Byron
2013,MALE,Caleb
2013,MALE,Cameron
2013,MALE,Camilo
2013,MALE,Carlos
2013,MALE,Carmelo
2013,MALE,Carter
2013,MALE,Cayden
2013,MALE,Cesar
2013,MALE,Charlie
2013,MALE,Chase
2013,MALE,Chris
2013,MALE,Christian
2013,MALE,Christopher
2013,MALE,Cristian
2013,MALE,Cristopher
2013,MALE,Damian
2013,MALE,Damien
2013,MALE,Daniel
2013,MALE,Danny
2013,MALE,Dante
2013,MALE,Dariel
2013,MALE,Darwin
2013,MALE,David
2013,MALE,Dean
2013,MALE,Denzel
2013,MALE,Dereck
2013,MALE,Derek
2013,MALE,Devin
2013,MALE,Diego
2013,MALE,Dilan
2013,MALE,Dominic
2013,MALE,Dominick
2013,MALE,Dylan
2013,MALE,Edgar
2013,MALE,Edison
2013,MALE,Eduardo
2013,MALE,Edward
2013,MALE,Edwin
2013,MALE,Eli
2013,MALE,Eliam
2013,MALE,Elian
2013,MALE,Elias
2013,MALE,Elijah
2013,MALE,Emanuel
2013,MALE,Emilio
2013,MALE,Emmanuel
2013,MALE,Eric
2013,MALE,Erick
2013,MALE,Ethan
2013,MALE,Evan
2013,MALE,Ezekiel
2013,MALE,Ezequiel
2013,MALE,Ezra
2013,MALE,Fabian
2013,MALE,Felipe
2013,MALE,Felix
2013,MALE,Fernando
2013,MALE,Francisco
2013,MALE,Frank
2013,MALE,Gabriel
2013,MALE,Gael
2013,MALE,Gavin
2013,MALE,George
2013,MALE,Gerard
2013,MALE,Giovani
2013,MALE,Giovanni
2013,MALE,Giovanny
2013,MALE,Grayson
2013,MALE,Gregory
2013,MALE,Gustavo
2013,MALE,Hanley
2013,MALE,Hector
2013,MALE,Henry
2013,MALE,Hunter
2013,MALE,Ian
2013,MALE,Iker
2013,MALE,Isaac
2013,MALE,Isaiah
2013,MALE,Isaias
2013,MALE,Ismael
2013,MALE,Israel
2013,MALE,Ivan
2013,MALE,Jace
2013,MALE,Jack
2013,MALE,Jackson
2013,MALE,Jacob
2013,MALE,Jaden
2013,MALE,Jadiel
2013,MALE,Jael
2013,MALE,Jahir
2013,MALE,Jaiden
2013,MALE,Jair
2013,MALE,Jake
2013,MALE,James
2013,MALE,Januel
2013,MALE,Jared
2013,MALE,Jariel
2013,MALE,Jason
2013,MALE,Javier
2013,MALE,Jaxon
2013,MALE,Jay
2013,MALE,Jayce
2013,MALE,Jaycob
2013,MALE,Jayden
2013,MALE,Jayson
2013,MALE,Jean
2013,MALE,Jefferson
2013,MALE,Jeffrey
2013,MALE,Jeremiah
2013,MALE,Jeremias
2013,MALE,Jeremy
2013,MALE,Jesus
2013,MALE,Jimmy
2013,MALE,Joaquin
2013,MALE,Joel
2013,MALE,Johan
2013,MALE,John
2013,MALE,Johnny
2013,MALE,Jonas
2013,MALE,Jonathan
2013,MALE,Jordan
2013,MALE,Jorge
2013,MALE,Jose
2013,MALE,Joseph
2013,MALE,Joshua
2013,MALE,Josiah
2013,MALE,Josue
2013,MALE,Juan
2013,MALE,Julian
2013,MALE,Julien
2013,MALE,Julio
2013,MALE,Julius
2013,MALE,Junior
2013,MALE,Justice
2013,MALE,Justin
2013,MALE,Kaiden
2013,MALE,Kayden
2013,MALE,Kelvin
2013,MALE,Kendrick
2013,MALE,Kenneth
2013,MALE,Kenny
2013,MALE,Kevin
2013,MALE,King
2013,MALE,Kyle
2013,MALE,Landon
2013,MALE,Leandro
2013,MALE,Lenny
2013,MALE,Leo
2013,MALE,Leonardo
2013,MALE,Leonel
2013,MALE,Levi
2013,MALE,Liam
2013,MALE,Lian
2013,MALE,Logan
2013,MALE,Lorenzo
2013,MALE,Louis
2013,MALE,Luca
2013,MALE,Lucas
2013,MALE,Luis
2013,MALE,Luke
2013,MALE,Maison
2013,MALE,Manuel
2013,MALE,Marco
2013,MALE,Marcos
2013,MALE,Marcus
2013,MALE,Mario
2013,MALE,Mark
2013,MALE,Marlon
2013,MALE,Martin
2013,MALE,Marvin
2013,MALE,Mason
2013,MALE,Mateo
2013,MALE,Mathew
2013,MALE,Mathias
2013,MALE,Matias
2013,MALE,Matteo
2013,MALE,Matthew
2013,MALE,Mauricio
2013,MALE,Max
2013,MALE,Maximilian
2013,MALE,Maximiliano
2013,MALE,Maximo
2013,MALE,Maximus
2013,MALE,Maxwell
2013,MALE,Mayson
2013,MALE,Melvin
2013,MALE,Michael
2013,MALE,Miguel
2013,MALE,Mike
2013,MALE,Milan
2013,MALE,Moises
2013,MALE,Nathan
2013,MALE,Nathaniel
2013,MALE,Nelson
2013,MALE,Neymar
2013,MALE,Nicholas
2013,MALE,Nicolas
2013,MALE,Noah
2013,MALE,Noel
2013,MALE,Oliver
2013,MALE,Omar
2013,MALE,Oscar
2013,MALE,Owen
2013,MALE,Pablo
2013,MALE,Patrick
2013,MALE,Paul
2013,MALE,Pedro
2013,MALE,Peter
2013,MALE,Preston
2013,MALE,Prince
2013,MALE,Rafael
2013,MALE,Randy
2013,MALE,Raul
2013,MALE,Raymond
2013,MALE,Ricardo
2013,MALE,Richard
2013,MALE,Riley
2013,MALE,Robert
2013,MALE,Roberto
2013,MALE,Rodrigo
2013,MALE,Romeo
2013,MALE,Ryan
2013,MALE,Samuel
2013,MALE,Santiago
2013,MALE,Sean
2013,MALE,Sebastian
2013,MALE,Sergio
2013,MALE,Steven
2013,MALE,Thiago
2013,MALE,Thomas
2013,MALE,Timothy
2013,MALE,Tomas
2013,MALE,Tristan
2013,MALE,Tyler
2013,MALE,Uriel
2013,MALE,Valentino
2013,MALE,Victor
2013,MALE,Vincent
2013,MALE,Wesley
2013,MALE,William
2013,MALE,Wilson
2013,MALE,Xander
2013,MALE,Xavier
2013,MALE,Yadiel
2013,MALE,Yahir
2013,MALE,Yariel
2013,MALE,Zachary
2013,MALE,Zion
2013,MALE,Aaron
2013,MALE,Abdullah
2013,MALE,Abraham
2013,MALE,Adam
2013,MALE,Adrian
2013,MALE,Aharon
2013,MALE,Ahmad
2013,MALE,Ahmed
2013,MALE,Aidan
2013,MALE,Aiden
2013,MALE,Akiva
2013,MALE,Alan
2013,MALE,Alec
2013,MALE,Alex
2013,MALE,Alexander
2013,MALE,Ali
2013,MALE,Amir
2013,MALE,Andrew
2013,MALE,Angelo
2013,MALE,Anthony
2013,MALE,Anton
2013,MALE,Antonio
2013,MALE,Archer
2013,MALE,Ari
2013,MALE,Ariel
2013,MALE,Aron
2013,MALE,Arthur
2013,MALE,Arye
2013,MALE,Aryeh
2013,MALE,Asher
2013,MALE,August
2013,MALE,Austin
2013,MALE,Avery
2013,MALE,Avi
2013,MALE,Avraham
2013,MALE,Avrohom
2013,MALE,Avrum
2013,MALE,Axel
2013,MALE,Baruch
2013,MALE,Beckett
2013,MALE,Ben
2013,MALE,Benjamin
2013,MALE,Bennett
2013,MALE,Benzion
2013,MALE,Binyomin
2013,MALE,Blake
2013,MALE,Boruch
2013,MALE,Bradley
2013,MALE,Brady
2013,MALE,Brandon
2013,MALE,Brayden
2013,MALE,Brendan
2013,MALE,Brian
2013,MALE,Brody
2013,MALE,Bryce
2013,MALE,Caleb
2013,MALE,Cameron
2013,MALE,Carter
2013,MALE,Chaim
2013,MALE,Charles
2013,MALE,Charlie
2013,MALE,Chase
2013,MALE,Cheskel
2013,MALE,Chesky
2013,MALE,Christian
2013,MALE,Christopher
2013,MALE,Cole
2013,MALE,Colin
2013,MALE,Colton
2013,MALE,Connor
2013,MALE,Conor
2013,MALE,Cooper
2013,MALE,Damian
2013,MALE,Daniel
2013,MALE,Dante
2013,MALE,David
2013,MALE,Dean
2013,MALE,Declan
2013,MALE,Dennis
2013,MALE,Desmond
2013,MALE,Devin
2013,MALE,Dominic
2013,MALE,Dominick
2013,MALE,Dov
2013,MALE,Dovid
2013,MALE,Duvid
2013,MALE,Dylan
2013,MALE,Edward
2013,MALE,Efraim
2013,MALE,Eitan
2013,MALE,Elan
2013,MALE,Eli
2013,MALE,Elias
2013,MALE,Eliezer
2013,MALE,Elijah
2013,MALE,Elimelech
2013,MALE,Eliyahu
2013,MALE,Elliot
2013,MALE,Elliott
2013,MALE,Emmanuel
2013,MALE,Emmett
2013,MALE,Eric
2013,MALE,Ethan
2013,MALE,Evan
2013,MALE,Everett
2013,MALE,Ezra
2013,MALE,Felix
2013,MALE,Filip
2013,MALE,Finn
2013,MALE,Francesco
2013,MALE,Francis
2013,MALE,Frank
2013,MALE,Frederick
2013,MALE,Gabriel
2013,MALE,Gavin
2013,MALE,Gavriel
2013,MALE,George
2013,MALE,Giancarlo
2013,MALE,Gianluca
2013,MALE,Giovanni
2013,MALE,Graham
2013,MALE,Grant
2013,MALE,Grayson
2013,MALE,Gregory
2013,MALE,Greyson
2013,MALE,Griffin
2013,MALE,Hamza
2013,MALE,Harrison
2013,MALE,Harry
2013,MALE,Henry
2013,MALE,Hersh
2013,MALE,Hershel
2013,MALE,Hershy
2013,MALE,Hillel
2013,MALE,Hudson
2013,MALE,Hugo
2013,MALE,Hunter
2013,MALE,Ian
2013,MALE,Ibrahim
2013,MALE,Ilan
2013,MALE,Isaac
2013,MALE,Isaiah
2013,MALE,Israel
2013,MALE,Ivan
2013,MALE,Jace
2013,MALE,Jack
2013,MALE,Jackson
2013,MALE,Jacob
2013,MALE,Jake
2013,MALE,James
2013,MALE,Jason
2013,MALE,Jasper
2013,MALE,Jax
2013,MALE,Jaxon
2013,MALE,Jayden
2013,MALE,Jeremy
2013,MALE,Jesse
2013,MALE,Joaquin
2013,MALE,Joel
2013,MALE,John
2013,MALE,Jonah
2013,MALE,Jonathan
2013,MALE,Jordan
2013,MALE,Joseph
2013,MALE,Joshua
2013,MALE,Judah
2013,MALE,Jude
2013,MALE,Julian
2013,MALE,Julien
2013,MALE,Justin
2013,MALE,Kai
2013,MALE,Kevin
2013,MALE,Kieran
2013,MALE,Kyle
2013,MALE,Laith
2013,MALE,Landon
2013,MALE,Lazer
2013,MALE,Leo
2013,MALE,Leon
2013,MALE,Leonard
2013,MALE,Leonardo
2013,MALE,Lev
2013,MALE,Levi
2013,MALE,Liam
2013,MALE,Lincoln
2013,MALE,Lipa
2013,MALE,Logan
2013,MALE,Lorenzo
2013,MALE,Louis
2013,MALE,Luca
2013,MALE,Lucas
2013,MALE,Lucien
2013,MALE,Luka
2013,MALE,Lukas
2013,MALE,Luke
2013,MALE,Marc
2013,MALE,Marco
2013,MALE,Marcus
2013,MALE,Mark
2013,MALE,Martin
2013,MALE,Mason
2013,MALE,Massimo
2013,MALE,Mateo
2013,MALE,Matteo
2013,MALE,Matthew
2013,MALE,Max
2013,MALE,Maxim
2013,MALE,Maximilian
2013,MALE,Maxwell
2013,MALE,Mayer
2013,MALE,Meilech
2013,MALE,Meir
2013,MALE,Menachem
2013,MALE,Mendel
2013,MALE,Mendy
2013,MALE,Meyer
2013,MALE,Micah
2013,MALE,Michael
2013,MALE,Miles
2013,MALE,Milo
2013,MALE,Mohamed
2013,MALE,Mohammad
2013,MALE,Mohammed
2013,MALE,Moishe
2013,MALE,Mordechai
2013,MALE,Morris
2013,MALE,Moses
2013,MALE,Moshe
2013,MALE,Muhammad
2013,MALE,Myles
2013,MALE,Nachman
2013,MALE,Naftali
2013,MALE,Naftuli
2013,MALE,Nathan
2013,MALE,Nathaniel
2013,MALE,Nicholas
2013,MALE,Nico
2013,MALE,Nicolas
2013,MALE,Noah
2013,MALE,Noam
2013,MALE,Nolan
2013,MALE,Oliver
2013,MALE,Omar
2013,MALE,Ori
2013,MALE,Orion
2013,MALE,Oscar
2013,MALE,Otto
2013,MALE,Owen
2013,MALE,Parker
2013,MALE,Patrick
2013,MALE,Paul
2013,MALE,Peter
2013,MALE,Philip
2013,MALE,Pinchas
2013,MALE,Preston
2013,MALE,Quinn
2013,MALE,Rafael
2013,MALE,Raphael
2013,MALE,Rayan
2013,MALE,Raymond
2013,MALE,Reid
2013,MALE,Rhys
2013,MALE,Richard
2013,MALE,Riley
2013,MALE,Robert
2013,MALE,Rocco
2013,MALE,Roman
2013,MALE,Ronan
2013,MALE,Rory
2013,MALE,Rowan
2013,MALE,Ryan
2013,MALE,Ryder
2013,MALE,Salvatore
2013,MALE,Sam
2013,MALE,Samir
2013,MALE,Samuel
2013,MALE,Santino
2013,MALE,Sawyer
2013,MALE,Sean
2013,MALE,Sebastian
2013,MALE,Shalom
2013,MALE,Shane
2013,MALE,Shaya
2013,MALE,Shea
2013,MALE,Shia
2013,MALE,Shimon
2013,MALE,Shloime
2013,MALE,Shloimy
2013,MALE,Shlome
2013,MALE,Shlomo
2013,MALE,Shmiel
2013,MALE,Shmuel
2013,MALE,Shneur
2013,MALE,Sholom
2013,MALE,Shraga
2013,MALE,Shulem
2013,MALE,Silas
2013,MALE,Simcha
2013,MALE,Simon
2013,MALE,Solomon
2013,MALE,Spencer
2013,MALE,Stanley
2013,MALE,Stephen
2013,MALE,Steven
2013,MALE,Theo
2013,MALE,Theodore
2013,MALE,Thomas
2013,MALE,Timothy
2013,MALE,Tristan
2013,MALE,Tyler
2013,MALE,Tzvi
2013,MALE,Usher
2013,MALE,Victor
2013,MALE,Vincent
2013,MALE,Walter
2013,MALE,Wesley
2013,MALE,William
2013,MALE,Wolf
2013,MALE,Wyatt
2013,MALE,Xavier
2013,MALE,Yaakov
2013,MALE,Yakov
2013,MALE,Yanky
2013,MALE,Yassin
2013,MALE,Yechiel
2013,MALE,Yehoshua
2013,MALE,Yehuda
2013,MALE,Yeshaya
2013,MALE,Yisroel
2013,MALE,Yitzchak
2013,MALE,Yitzchok
2013,MALE,Yoel
2013,MALE,Yosef
2013,MALE,Yossi
2013,MALE,Yousef
2013,MALE,Youssef
2013,MALE,Yusuf
2013,MALE,Zachary
2013,MALE,Zalmen
2013,MALE,Zev
2014,FEMALE,Aarya
2014,FEMALE,Abby
2014,FEMALE,Abigail
2014,FEMALE,Aisha
2014,FEMALE,Aiza
2014,FEMALE,Aleena
2014,FEMALE,Alexandra
2014,FEMALE,Alice
2014,FEMALE,Alicia
2014,FEMALE,Alina
2014,FEMALE,Alisa
2014,FEMALE,Alisha
2014,FEMALE,Allison
2014,FEMALE,Alyssa
2014,FEMALE,Amanda
2014,FEMALE,Amber
2014,FEMALE,Amelia
2014,FEMALE,Amina
2014,FEMALE,Amy
2014,FEMALE,Anaya
2014,FEMALE,Anayah
2014,FEMALE,Angel
2014,FEMALE,Angela
2014,FEMALE,Angelina
2014,FEMALE,Anna
2014,FEMALE,Annabelle
2014,FEMALE,Anne
2014,FEMALE,Annie
2014,FEMALE,Anya
2014,FEMALE,Aria
2014,FEMALE,Ariana
2014,FEMALE,Arianna
2014,FEMALE,Ariel
2014,FEMALE,Arisha
2014,FEMALE,Arya
2014,FEMALE,Ashley
2014,FEMALE,Athena
2014,FEMALE,Audrey
2014,FEMALE,Ava
2014,FEMALE,Avery
2014,FEMALE,Ayesha
2014,FEMALE,Bella
2014,FEMALE,Carina
2014,FEMALE,Caroline
2014,FEMALE,Catherine
2014,FEMALE,Cecilia
2014,FEMALE,Celine
2014,FEMALE,Charlotte
2014,FEMALE,Chelsea
2014,FEMALE,Chloe
2014,FEMALE,Christina
2014,FEMALE,Cindy
2014,FEMALE,Claire
2014,FEMALE,Crystal
2014,FEMALE,Cynthia
2014,FEMALE,Doris
2014,FEMALE,Eileen
2014,FEMALE,Elaine
2014,FEMALE,Eleanor
2014,FEMALE,Elena
2014,FEMALE,Eliana
2014,FEMALE,Elina
2014,FEMALE,Elizabeth
2014,FEMALE,Ella
2014,FEMALE,Ellie
2014,FEMALE,Elsa
2014,FEMALE,Emily
2014,FEMALE,Emma
2014,FEMALE,Erica
2014,FEMALE,Erin
2014,FEMALE,Eshaal
2014,FEMALE,Esther
2014,FEMALE,Eva
2014,FEMALE,Evelyn
2014,FEMALE,Fatima
2014,FEMALE,Fiona
2014,FEMALE,Gabriella
2014,FEMALE,Gia
2014,FEMALE,Grace
2014,FEMALE,Hafsa
2014,FEMALE,Hailey
2014,FEMALE,Hana
2014,FEMALE,Hanna
2014,FEMALE,Hannah
2014,FEMALE,Inaaya
2014,FEMALE,Inaya
2014,FEMALE,Irene
2014,FEMALE,Iris
2014,FEMALE,Isabel
2014,FEMALE,Isabella
2014,FEMALE,Isabelle
2014,FEMALE,Ivy
2014,FEMALE,Janice
2014,FEMALE,Jannat
2014,FEMALE,Jasmine
2014,FEMALE,Jennifer
2014,FEMALE,Jenny
2014,FEMALE,Jessica
2014,FEMALE,Jessie
2014,FEMALE,Joanna
2014,FEMALE,Jocelyn
2014,FEMALE,Joy
2014,FEMALE,Joyce
2014,FEMALE,Julia
2014,FEMALE,Kaitlyn
2014,FEMALE,Karina
2014,FEMALE,Kate
2014,FEMALE,Katelyn
2014,FEMALE,Katherine
2014,FEMALE,Katie
2014,FEMALE,Kayla
2014,FEMALE,Kaylee
2014,FEMALE,Kelly
2014,FEMALE,Khadija
2014,FEMALE,Kylie
2014,FEMALE,Layla
2014,FEMALE,Leah
2014,FEMALE,Lila
2014,FEMALE,Lillian
2014,FEMALE,Lily
2014,FEMALE,Lina
2014,FEMALE,Lisa
2014,FEMALE,Livia
2014,FEMALE,Luna
2014,FEMALE,Lydia
2014,FEMALE,Madeline
2014,FEMALE,Madelyn
2014,FEMALE,Madison
2014,FEMALE,Maggie
2014,FEMALE,Mandy
2014,FEMALE,Maryam
2014,FEMALE,Maya
2014,FEMALE,Megan
2014,FEMALE,Melody
2014,FEMALE,Mia
2014,FEMALE,Michelle
2014,FEMALE,Mila
2014,FEMALE,Miranda
2014,FEMALE,Naomi
2014,FEMALE,Natalie
2014,FEMALE,Nicole
2014,FEMALE,Nina
2014,FEMALE,Noor
2014,FEMALE,Olivia
2014,FEMALE,Penelope
2014,FEMALE,Phoebe
2014,FEMALE,Priscilla
2014,FEMALE,Queena
2014,FEMALE,Queenie
2014,FEMALE,Rachel
2014,FEMALE,Raina
2014,FEMALE,Rebecca
2014,FEMALE,Riley
2014,FEMALE,Sabrina
2014,FEMALE,Safa
2014,FEMALE,Samantha
2014,FEMALE,Samara
2014,FEMALE,Sara
2014,FEMALE,Sarah
2014,FEMALE,Scarlett
2014,FEMALE,Selena
2014,FEMALE,Selina
2014,FEMALE,Serena
2014,FEMALE,Sharon
2014,FEMALE,Shirley
2014,FEMALE,Shreya
2014,FEMALE,Sofia
2014,FEMALE,Sophia
2014,FEMALE,Sophie
2014,FEMALE,Stella
2014,FEMALE,Stephanie
2014,FEMALE,Summer
2014,FEMALE,Syeda
2014,FEMALE,Sylvia
2014,FEMALE,Tenzin
2014,FEMALE,Tiffany
2014,FEMALE,Vanessa
2014,FEMALE,Vicky
2014,FEMALE,Victoria
2014,FEMALE,Vivian
2014,FEMALE,Winnie
2014,FEMALE,Zainab
2014,FEMALE,Zara
2014,FEMALE,Zoe
2014,FEMALE,Zoey
2014,FEMALE,Aaliyah
2014,FEMALE,Abigail
2014,FEMALE,Adrianna
2014,FEMALE,Aicha
2014,FEMALE,Aisha
2014,FEMALE,Aissatou
2014,FEMALE,Alana
2014,FEMALE,Alexandria
2014,FEMALE,Alexis
2014,FEMALE,Aliyah
2014,FEMALE,Alyssa
2014,FEMALE,Amara
2014,FEMALE,Amaya
2014,FEMALE,Amelia
2014,FEMALE,Amia
2014,FEMALE,Amina
2014,FEMALE,Aminata
2014,FEMALE,Amira
2014,FEMALE,Amirah
2014,FEMALE,Amiya
2014,FEMALE,Amiyah
2014,FEMALE,Angelina
2014,FEMALE,Aniya
2014,FEMALE,Aniyah
2014,FEMALE,Annabelle
2014,FEMALE,Aria
2014,FEMALE,Ariana
2014,FEMALE,Arianna
2014,FEMALE,Ariel
2014,FEMALE,Arielle
2014,FEMALE,Ashley
2014,FEMALE,Aubree
2014,FEMALE,Aubrey
2014,FEMALE,Autumn
2014,FEMALE,Ava
2014,FEMALE,Avery
2014,FEMALE,Bella
2014,FEMALE,Blessing
2014,FEMALE,Brianna
2014,FEMALE,Brielle
2014,FEMALE,Brooke
2014,FEMALE,Brooklyn
2014,FEMALE,Cali
2014,FEMALE,Chanel
2014,FEMALE,Charlotte
2014,FEMALE,Chelsea
2014,FEMALE,Chloe
2014,FEMALE,Christina
2014,FEMALE,Dakota
2014,FEMALE,Danielle
2014,FEMALE,Destiny
2014,FEMALE,Egypt
2014,FEMALE,Eliana
2014,FEMALE,Elizabeth
2014,FEMALE,Ella
2014,FEMALE,Emily
2014,FEMALE,Emma
2014,FEMALE,Eva
2014,FEMALE,Faith
2014,FEMALE,Fanta
2014,FEMALE,Fatima
2014,FEMALE,Fatou
2014,FEMALE,Fatoumata
2014,FEMALE,Gabriella
2014,FEMALE,Gabrielle
2014,FEMALE,Genesis
2014,FEMALE,Gianna
2014,FEMALE,Grace
2014,FEMALE,Hailey
2014,FEMALE,Hannah
2014,FEMALE,Harmony
2014,FEMALE,Hawa
2014,FEMALE,Heaven
2014,FEMALE,Hope
2014,FEMALE,Imani
2014,FEMALE,Isabella
2014,FEMALE,Isabelle
2014,FEMALE,Jada
2014,FEMALE,Jade
2014,FEMALE,Janelle
2014,FEMALE,Jasmine
2014,FEMALE,Jayda
2014,FEMALE,Jayla
2014,FEMALE,Jordan
2014,FEMALE,Jordyn
2014,FEMALE,Journee
2014,FEMALE,Journey
2014,FEMALE,Joy
2014,FEMALE,Kadiatou
2014,FEMALE,Kaitlyn
2014,FEMALE,Kali
2014,FEMALE,Kayla
2014,FEMALE,Kaylee
2014,FEMALE,Kelsey
2014,FEMALE,Kennedy
2014,FEMALE,Khadijah
2014,FEMALE,Khloe
2014,FEMALE,Kiara
2014,FEMALE,Kimora
2014,FEMALE,Kristen
2014,FEMALE,Kyla
2014,FEMALE,Kylee
2014,FEMALE,Kylie
2014,FEMALE,Laila
2014,FEMALE,Lailah
2014,FEMALE,Lauren
2014,FEMALE,Lauryn
2014,FEMALE,Layla
2014,FEMALE,Leah
2014,FEMALE,Leilani
2014,FEMALE,Lillian
2014,FEMALE,Logan
2014,FEMALE,London
2014,FEMALE,Londyn
2014,FEMALE,Lyric
2014,FEMALE,Mackenzie
2014,FEMALE,Madison
2014,FEMALE,Madisyn
2014,FEMALE,Makayla
2014,FEMALE,Malaysia
2014,FEMALE,Malia
2014,FEMALE,Maliyah
2014,FEMALE,Mariah
2014,FEMALE,Mariam
2014,FEMALE,Mariama
2014,FEMALE,Maryam
2014,FEMALE,Maya
2014,FEMALE,McKenzie
2014,FEMALE,Melanie
2014,FEMALE,Mia
2014,FEMALE,Michelle
2014,FEMALE,Mikayla
2014,FEMALE,Mila
2014,FEMALE,Milan
2014,FEMALE,Miracle
2014,FEMALE,Morgan
2014,FEMALE,Mya
2014,FEMALE,Nahla
2014,FEMALE,Naomi
2014,FEMALE,Nevaeh
2014,FEMALE,Nia
2014,FEMALE,Nova
2014,FEMALE,Nyla
2014,FEMALE,Nylah
2014,FEMALE,Olivia
2014,FEMALE,Oumou
2014,FEMALE,Paige
2014,FEMALE,Paris
2014,FEMALE,Penelope
2014,FEMALE,Peyton
2014,FEMALE,Phoenix
2014,FEMALE,Riley
2014,FEMALE,Samantha
2014,FEMALE,Sanaa
2014,FEMALE,Sanai
2014,FEMALE,Saniyah
2014,FEMALE,Sarah
2014,FEMALE,Sarai
2014,FEMALE,Sariah
2014,FEMALE,Savannah
2014,FEMALE,Serenity
2014,FEMALE,Shiloh
2014,FEMALE,Skye
2014,FEMALE,Skyla
2014,FEMALE,Skylah
2014,FEMALE,Skylar
2014,FEMALE,Skyler
2014,FEMALE,Sofia
2014,FEMALE,Sophia
2014,FEMALE,Summer
2014,FEMALE,Sydney
2014,FEMALE,Taylor
2014,FEMALE,Tiana
2014,FEMALE,Tianna
2014,FEMALE,Tori
2014,FEMALE,Trinity
2014,FEMALE,Victoria
2014,FEMALE,Violet
2014,FEMALE,Winter
2014,FEMALE,Wynter
2014,FEMALE,Zaniyah
2014,FEMALE,Zara
2014,FEMALE,Zariah
2014,FEMALE,Zendaya
2014,FEMALE,Zoe
2014,FEMALE,Zoey
2014,FEMALE,Zuri
2014,FEMALE,Aaliyah
2014,FEMALE,Abigail
2014,FEMALE,Adelyn
2014,FEMALE,Adriana
2014,FEMALE,Adrianna
2014,FEMALE,Aileen
2014,FEMALE,Alana
2014,FEMALE,Alanis
2014,FEMALE,Alejandra
2014,FEMALE,Alessandra
2014,FEMALE,Alexa
2014,FEMALE,Alexandra
2014,FEMALE,Alexia
2014,FEMALE,Alexis
2014,FEMALE,Alice
2014,FEMALE,Alicia
2014,FEMALE,Alina
2014,FEMALE,Alison
2014,FEMALE,Alissa
2014,FEMALE,Aliyah
2014,FEMALE,Allison
2014,FEMALE,Allyson
2014,FEMALE,Alma
2014,FEMALE,Alondra
2014,FEMALE,Alyssa
2014,FEMALE,Amalia
2014,FEMALE,Amanda
2014,FEMALE,Amaya
2014,FEMALE,Amber
2014,FEMALE,Amelia
2014,FEMALE,Amy
2014,FEMALE,Ana
